ID,CARGO,REGION.ID,TERRITORIO.ID,CANDIDATO.ID,ANO,PARTIDO.ID
9906,CONSEJEROS REGIONALES,12,84,17751,2013,3
9907,CONCEJALES,8,217,7364,2021,1
9908,CONVENCIONALES CONSTITUYENTES,10,31,15765,2021,38
9909,CONCEJALES,4,108,2354,2021,0
9910,CONCEJALES,4,234,2517,2021,13
9911,CONCEJALES,6,386,5523,2021,38
9912,CONCEJALES,1,344,1611,2021,38
9913,DIPUTADOS,6,20,16655,2017,38
9914,CONCEJALES,9,148,8300,2021,0
9915,CONVENCIONALES CONSTITUYENTES,13,19,16160,2021,38
9916,DIPUTADOS,7,22,16672,2017,13
9917,CONSEJEROS REGIONALES,15,88,19646,2017,3
9918,ALCALDES,4,81,109,2021,15
9919,CONCEJALES,13,104,10751,2021,38
9920,CONCEJALES,6,325,5196,2021,38
9921,CONCEJALES,2,286,1830,2021,38
9922,DIPUTADOS,9,29,17612,2017,13
9923,CONCEJALES,6,280,4988,2021,8
9924,CONCEJALES,13,337,12640,2021,38
9925,ALCALDES,16,412,1412,2021,38
9926,CONSEJEROS REGIONALES,3,159,18880,2017,13
9927,CONCEJALES,6,297,5054,2021,3
9928,CONCEJALES,4,406,2842,2021,6
9929,CONCEJALES,5,265,3545,2021,38
9930,CONCEJALES,6,430,5705,2021,38
9931,CONCEJALES,3,159,2127,2021,38
9932,ALCALDES,11,128,985,2021,13
9933,CONSEJEROS REGIONALES,5,470,17316,2013,38
9934,ALCALDES,9,473,864,2021,38
9935,CONSEJEROS REGIONALES,9,119,13475,2017,3
9936,CONCEJALES,6,312,5171,2021,38
9937,CONVENCIONALES CONSTITUYENTES,8,26,15625,2021,33
9938,CONCEJALES,13,435,13646,2021,8
9939,ALCALDES,6,343,446,2021,38
9940,DIPUTADOS,13,16,18577,2017,10
9941,CONCEJALES,9,319,8799,2021,16
9942,CONCEJALES,1,344,1614,2021,8
9943,CONVENCIONALES CONSTITUYENTES,13,16,16000,2021,38
9944,CONCEJALES,4,108,2344,2021,3
9945,CONCEJALES,2,85,1730,2021,13
9946,CONSEJEROS REGIONALES,9,119,17613,2013,3
9947,CONVENCIONALES CONSTITUYENTES,5,71,15364,2021,47
9948,DIPUTADOS,13,31,16891,2013,6
9949,CONCEJALES,7,172,5981,2021,48
9950,ALCALDES,13,223,1102,2021,38
9951,CONCEJALES,13,247,11863,2021,48
9952,CONSEJEROS REGIONALES,6,145,17406,2013,1
9953,CONCEJALES,16,130,14567,2021,0
9954,CONVENCIONALES CONSTITUYENTES,8,26,15582,2021,38
9955,CONCEJALES,6,343,5281,2021,3
9956,CONCEJALES,6,280,4986,2021,13
9957,ALCALDES,8,298,685,2021,8
9958,CONCEJALES,11,241,10400,2021,38
9959,CONCEJALES,9,272,8696,2021,6
9960,DIPUTADOS,7,23,6099,2017,3
9961,ALCALDES,8,217,658,2021,38
9962,CONCEJALES,8,217,7361,2021,11
9963,CONSEJEROS REGIONALES,7,172,5995,2013,37
9964,CONCEJALES,6,297,5044,2021,33
9965,CONCEJALES,5,479,4504,2021,15
9966,CONVENCIONALES CONSTITUYENTES,7,22,15518,2021,38
9967,CONCEJALES,5,396,4017,2021,13
9968,CONCEJALES,4,317,2691,2021,38
9969,CONCEJALES,6,140,4648,2021,13
9970,CONCEJALES,2,85,1733,2021,38
9971,CONCEJALES,7,157,5886,2021,6
9972,DIPUTADOS,13,33,16134,2013,7
9973,DIPUTADOS,13,33,16905,2013,8
9974,CONVENCIONALES CONSTITUYENTES,13,15,15897,2021,45
9975,CONCEJALES,13,418,13388,2021,38
9976,CONCEJALES,13,229,11413,2021,38
9977,CONCEJALES,7,472,6795,2021,38
9978,ALCALDES,15,88,1340,2021,38
9979,CONCEJALES,9,404,8973,2021,13
9980,CONSEJEROS REGIONALES,11,74,17701,2013,38
9981,CONCEJALES,10,423,10205,2021,38
9982,CONCEJALES,13,120,10790,2021,13
9983,CONCEJALES,5,114,3106,2021,38
9984,ALCALDES,6,345,451,2021,38
9985,CONCEJALES,11,136,10274,2021,8
9986,CONCEJALES,13,221,11278,2021,38
9987,CONCEJALES,13,337,12719,2021,0
9988,CONCEJALES,9,458,9133,2021,38
9989,CONCEJALES,10,215,9629,2021,38
9990,CONSEJEROS REGIONALES,13,122,10901,2013,8
9991,CONCEJALES,6,283,5012,2021,38
9992,CONCEJALES,13,337,12646,2021,10
9993,CONCEJALES,7,253,6090,2021,33
9994,DIPUTADOS,7,22,18361,2017,9
9995,CONCEJALES,15,88,14333,2021,0
9996,CONCEJALES,10,361,9911,2021,13
9997,CONCEJALES,13,337,12677,2021,38
9998,DIPUTADOS,1,25,18182,2017,2
9999,CONCEJALES,12,365,10611,2021,38
10000,CONCEJALES,8,151,7091,2021,15
10001,CONCEJALES,13,229,11441,2021,38
10002,DIPUTADOS,5,69,18276,2017,8
10003,CONCEJALES,13,424,13518,2021,16
10004,CONCEJALES,6,382,5428,2021,38
10005,CONSEJEROS REGIONALES,1,225,16971,2013,13
10006,CONCEJALES,13,221,11286,2021,38
10007,ALCALDES,13,221,1098,2021,38
10008,CONCEJALES,2,457,1961,2021,38
10009,CONVENCIONALES CONSTITUYENTES,6,21,15495,2021,16
10010,DIPUTADOS,7,22,1307,2017,4
10011,CONCEJALES,13,221,11246,2021,38
10012,ALCALDES,5,342,276,2021,38
10013,CONSEJEROS REGIONALES,15,88,1336,2017,38
10014,CONCEJALES,13,200,11187,2021,38
10015,CONCEJALES,8,264,7497,2021,38
10016,CONSEJEROS REGIONALES,12,84,19395,2017,38
10017,CONCEJALES,7,289,6197,2021,38
10018,DIPUTADOS,8,27,18433,2017,6
10019,CONCEJALES,9,199,8424,2021,38
10020,CONCEJALES,7,445,6677,2021,35
10021,CONCEJALES,13,390,13175,2021,4
10022,CONCEJALES,13,191,11096,2021,38
10023,CONSEJEROS REGIONALES,15,88,18071,2013,4
10024,CONCEJALES,13,167,11060,2021,43
10025,ALCALDES,6,414,487,2021,1
10026,CONCEJALES,9,292,8727,2021,38
10027,CONCEJALES,10,205,9592,2021,38
10028,CONCEJALES,15,88,14343,2021,13
10029,CONCEJALES,15,370,14424,2021,38
10030,ALCALDES,5,369,290,2021,38
10031,CONCEJALES,9,208,8476,2021,38
10032,CONCEJALES,13,444,13701,2021,15
10033,CONCEJALES,5,407,4065,2021,49
10034,GOBERNADOR REGIONAL,3,176,16412,2021,38
10035,DIPUTADOS,8,26,18405,2017,44
10036,CONCEJALES,9,248,8559,2021,3
10037,CONCEJALES,10,204,9557,2021,38
10038,CONCEJALES,2,457,1973,2021,16
10039,CONCEJALES,8,375,7746,2021,38
10040,CONCEJALES,15,88,14312,2021,38
10041,CONCEJALES,7,331,6285,2021,6
10042,CONCEJALES,6,386,5458,2021,2
10043,CONCEJALES,8,271,7579,2021,4
10044,CONCEJALES,5,442,4214,2021,3
10045,CONCEJALES,13,318,12393,2021,38
10046,DIPUTADOS,13,27,16859,2013,3
10047,ALCALDES,6,231,389,2021,13
10048,CONCEJALES,13,200,11215,2021,2
10049,DIPUTADOS,9,29,18470,2017,13
10050,CONCEJALES,13,408,13297,2021,38
10051,CONCEJALES,3,124,2042,2021,38
10052,ALCALDES,15,370,1351,2021,6
10053,CONCEJALES,13,408,13336,2021,38
10054,CONCEJALES,8,459,8086,2021,38
10055,CONVENCIONALES CONSTITUYENTES,8,27,15675,2021,51
10056,CONCEJALES,6,260,4923,2021,38
10057,CONCEJALES,7,417,6607,2021,38
10058,CONCEJALES,9,319,8803,2021,4
10059,DIPUTADOS,11,68,16797,2013,8
10060,CONCEJALES,7,389,6416,2021,8
10061,CONCEJALES,8,151,7140,2021,38
10062,CONCEJALES,5,407,4082,2021,38
10063,CONCEJALES,8,339,7712,2021,38
10064,CONCEJALES,13,278,12192,2021,38
10065,CONCEJALES,5,380,3890,2021,38
10066,DIPUTADOS,7,23,16695,2017,3
10067,GOBERNADOR REGIONAL,8,186,16441,2021,38
10068,CONSEJEROS REGIONALES,4,252,17218,2013,3
10069,DIPUTADOS,10,31,18493,2017,38
10070,CONSEJEROS REGIONALES,1,225,17016,2013,4
10071,CONCEJALES,5,196,3275,2021,38
10072,CONCEJALES,13,191,11103,2021,38
10073,CONCEJALES,9,263,8592,2021,38
10074,CONCEJALES,5,214,3302,2021,38
10075,ALCALDES,15,106,1346,2021,38
10076,CONCEJALES,1,79,1468,2021,6
10077,CONCEJALES,5,214,3306,2021,49
10078,CONCEJALES,9,82,8201,2021,38
10079,CONCEJALES,12,95,10465,2021,38
10080,SENADORES,13,12,16542,2013,8
10081,CONCEJALES,1,225,1595,2021,38
10082,CONCEJALES,7,403,6503,2021,0
10083,DIPUTADOS,13,31,16890,2013,38
10084,CONCEJALES,8,243,7431,2021,38
10085,CONCEJALES,10,173,9524,2021,38
10086,ALCALDES,2,291,43,2021,38
10087,CONSEJEROS REGIONALES,10,324,17695,2017,3
10088,CONSEJEROS REGIONALES,13,441,19555,2017,38
10089,CONSEJEROS REGIONALES,5,471,17348,2013,38
10090,CONCEJALES,6,303,5106,2021,38
10091,CONCEJALES,7,427,6632,2021,22
10092,CONCEJALES,9,248,8549,2021,38
10093,CONCEJALES,5,469,4249,2021,43
10094,ALCALDES,13,337,1197,2021,38
10095,CONSEJEROS REGIONALES,10,324,17693,2013,38
10096,CONCEJALES,15,370,14415,2021,2
10097,CONSEJEROS REGIONALES,9,279,17629,2017,13
10098,CONCEJALES,6,190,4743,2021,13
10099,CONCEJALES,1,146,1489,2021,38
10100,CONCEJALES,5,469,4243,2021,49
10101,DIPUTADOS,9,29,18464,2017,3
10102,CONCEJALES,6,132,4589,2021,3
10103,CONSEJEROS REGIONALES,15,330,19658,2017,8
10104,CONSEJEROS REGIONALES,13,436,17858,2017,4
10105,CONCEJALES,9,292,8726,2021,6
10106,CONCEJALES,14,163,13822,2021,22
10107,CONCEJALES,6,132,4617,2021,13
10108,CONCEJALES,16,378,14872,2021,38
10109,CONSEJEROS REGIONALES,12,276,17774,2017,1
10110,CONCEJALES,13,274,12057,2021,0
10111,CONCEJALES,8,299,7663,2021,0
10112,CONCEJALES,1,146,1501,2021,38
10113,DIPUTADOS,2,47,16570,2013,8
10114,CONCEJALES,9,208,8492,2021,0
10115,CONCEJALES,10,324,9787,2021,38
10116,CONCEJALES,4,317,2705,2021,6
10117,CONCEJALES,16,416,15012,2021,0
10118,CONCEJALES,9,208,8482,2021,33
10119,CONCEJALES,5,384,3960,2021,48
10120,CONCEJALES,10,115,9394,2021,2
10121,CONCEJALES,10,101,9370,2021,3
10122,CONCEJALES,10,168,9513,2021,38
10123,CONCEJALES,8,426,7823,2021,43
10124,CONCEJALES,13,120,10828,2021,5
10125,CONCEJALES,8,459,8066,2021,38
10126,CONCEJALES,13,120,10779,2021,38
10127,CONCEJALES,9,165,8340,2021,3
10128,CONCEJALES,6,143,4663,2021,3
10129,CONSEJEROS REGIONALES,13,161,16062,2013,38
10130,CONCEJALES,6,190,4736,2021,1
10131,CONCEJALES,5,251,3437,2021,38
10132,CONCEJALES,7,289,6208,2021,38
10133,DIPUTADOS,15,14,16959,2013,0
10134,CONVENCIONALES CONSTITUYENTES,2,36,15185,2021,45
10135,CONCEJALES,3,78,2006,2021,38
10136,CONCEJALES,9,309,8758,2021,8
10137,CONCEJALES,10,80,9326,2021,1
10138,CONCEJALES,9,263,8610,2021,22
10139,CONCEJALES,16,422,15056,2021,38
10140,CONCEJALES,8,339,7737,2021,1
10141,CONSEJEROS REGIONALES,8,153,664,2013,4
10142,CONVENCIONALES CONSTITUYENTES,14,30,16315,2021,38
10143,CONCEJALES,13,278,12124,2021,38
10144,CONCEJALES,7,333,6312,2021,38
10145,CONCEJALES,8,86,6894,2021,38
10146,CONCEJALES,8,426,7792,2021,4
10147,CONSEJEROS REGIONALES,8,153,19203,2017,44
10148,CONCEJALES,4,270,2631,2021,38
10149,CONCEJALES,13,428,13596,2021,8
10150,CONSEJEROS REGIONALES,7,253,6853,2017,38
10151,ALCALDES,11,461,1011,2021,38
10152,DIPUTADOS,12,34,18539,2017,3
10153,CONCEJALES,8,86,6905,2021,38
10154,CONSEJEROS REGIONALES,6,145,19089,2017,38
10155,CONSEJEROS REGIONALES,13,444,1193,2017,15
10156,CONCEJALES,13,358,12868,2021,38
10157,CONCEJALES,13,191,11099,2021,49
10158,CONCEJALES,13,408,13335,2021,2
10159,CONCEJALES,5,230,3350,2021,38
10160,CONCEJALES,5,307,3577,2021,0
10161,CONCEJALES,13,221,11282,2021,38
10162,CONCEJALES,16,409,14944,2021,38
10163,DIPUTADOS,8,26,18408,2017,18
10164,CONCEJALES,6,301,5068,2021,0
10165,CONCEJALES,4,160,2423,2021,38
10166,ALCALDES,1,79,0,2021,38
10167,CONCEJALES,5,113,3041,2021,38
10168,CONCEJALES,13,480,13806,2021,8
10169,ALCALDES,4,474,178,2021,38
10170,CONVENCIONALES CONSTITUYENTES,2,36,15172,2021,38
10171,CONCEJALES,10,366,9957,2021,6
10172,CONCEJALES,6,329,5218,2021,38
10173,CONSEJEROS REGIONALES,9,118,17607,2017,6
10174,CONCEJALES,8,264,7500,2021,13
10175,CONCEJALES,5,116,3128,2021,38
10176,CONCEJALES,9,202,8474,2021,3
10177,CONSEJEROS REGIONALES,2,85,17049,2013,37
10178,CONCEJALES,13,336,12577,2021,3
10179,CONSEJEROS REGIONALES,5,342,15299,2013,1
10180,CONCEJALES,16,416,15014,2021,1
10181,CONSEJEROS REGIONALES,5,285,299,2017,38
10182,CONSEJEROS REGIONALES,9,279,8391,2017,38
10183,CONCEJALES,16,93,14485,2021,2
10184,CONCEJALES,8,127,7065,2021,38
10185,DIPUTADOS,9,29,18460,2017,38
10186,DIPUTADOS,14,30,18713,2017,3
10187,CONCEJALES,13,358,12930,2021,4
10188,CONCEJALES,13,323,12437,2021,38
10189,CONCEJALES,8,127,7032,2021,2
10190,CONCEJALES,7,427,6656,2021,38
10191,CONCEJALES,15,88,14292,2021,4
10192,CONCEJALES,13,121,10883,2021,0
10193,CONCEJALES,6,430,5674,2021,38
10194,CONCEJALES,1,79,1466,2021,3
10195,CONCEJALES,5,195,3217,2021,8
10196,CONCEJALES,8,459,8051,2021,13
10197,DIPUTADOS,8,27,18435,2017,8
10198,CONSEJEROS REGIONALES,14,467,16302,2017,6
10199,CONCEJALES,6,126,4582,2021,38
10200,CONSEJEROS REGIONALES,14,467,16473,2017,0
10201,ALCALDES,13,191,1083,2021,13
10202,CONSEJEROS REGIONALES,13,438,17878,2013,38
10203,CONCEJALES,13,167,11058,2021,38
10204,CONCEJALES,13,318,12429,2021,38
10205,CONSEJEROS REGIONALES,13,441,17936,2017,3
10206,CONCEJALES,4,474,2861,2021,38
10207,PRESIDENCIAL,,300,16490,2013,0
10208,CONCEJALES,6,382,5440,2021,6
10209,CONCEJALES,13,92,10737,2021,13
10210,CONCEJALES,14,467,14250,2021,38
10211,CONCEJALES,8,127,7056,2021,48
10212,CONCEJALES,5,195,3229,2021,3
10213,CONVENCIONALES CONSTITUYENTES,13,15,15945,2021,38
10214,CONCEJALES,13,454,13748,2021,3
10215,CONCEJALES,9,451,9096,2021,0
10216,CONCEJALES,13,444,13718,2021,3
10217,CONCEJALES,14,239,13913,2021,13
10218,CONCEJALES,13,121,429,2021,35
10219,CONCEJALES,10,373,10076,2021,1
10220,CONCEJALES,13,167,11070,2021,10
10221,CONCEJALES,10,205,9590,2021,38
10222,CONCEJALES,7,331,6267,2021,38
10223,DIPUTADOS,5,69,17274,2017,3
10224,CONCEJALES,5,342,3714,2021,1
10225,CONCEJALES,5,442,4212,2021,38
10226,CONCEJALES,13,232,11529,2021,0
10227,DIPUTADOS,14,30,18716,2017,3
10228,DIPUTADOS,8,26,18415,2017,6
10229,CONCEJALES,8,426,7803,2021,16
10230,CONCEJALES,5,196,3255,2021,3
10231,CONCEJALES,14,326,14123,2021,38
10232,CONCEJALES,15,88,14307,2021,38
10233,CONVENCIONALES CONSTITUYENTES,11,33,15825,2021,38
10234,CONCEJALES,7,389,6409,2021,1
10235,DIPUTADOS,9,59,16759,2013,7
10236,CONCEJALES,9,341,8813,2021,8
10237,CONCEJALES,13,274,12052,2021,38
10238,CONCEJALES,6,126,4577,2021,8
10239,ALCALDES,6,283,414,2021,38
10240,CONSEJEROS REGIONALES,15,88,18044,2013,38
10241,CONCEJALES,10,135,9464,2021,0
10242,CONSEJEROS REGIONALES,2,85,1747,2013,13
10243,CONCEJALES,5,384,3981,2021,38
10244,CONCEJALES,16,192,14688,2021,3
10245,CONCEJALES,13,236,11642,2021,0
10246,CONCEJALES,7,405,6524,2021,16
10247,CONCEJALES,6,394,5602,2021,43
10248,CONCEJALES,9,319,8772,2021,38
10249,CONCEJALES,14,240,13932,2021,38
10250,CONCEJALES,6,254,4896,2021,38
10251,CONCEJALES,14,267,14016,2021,8
10252,CONSEJEROS REGIONALES,8,308,17587,2013,38
10253,CONCEJALES,13,480,13799,2021,13
10254,CONCEJALES,11,128,10258,2021,38
10255,CONCEJALES,16,378,14867,2021,13
10256,CONCEJALES,10,401,10142,2021,38
10257,CONCEJALES,10,115,9386,2021,38
10258,CONCEJALES,7,403,6496,2021,0
10259,CONCEJALES,5,396,4002,2021,22
10260,CONCEJALES,15,88,14291,2021,3
10261,CONVENCIONALES CONSTITUYENTES,3,47,15225,2021,38
10262,CONCEJALES,5,469,4293,2021,38
10263,CONCEJALES,13,247,11803,2021,10
10264,CONCEJALES,4,364,2790,2021,1
10265,CONCEJALES,9,462,9174,2021,38
10266,CONCEJALES,3,159,2126,2021,38
10267,CONSEJEROS REGIONALES,13,441,19548,2017,10
10268,CONCEJALES,2,85,1678,2021,38
10269,CONCEJALES,13,435,13653,2021,2
10270,CONCEJALES,7,333,6319,2021,38
10271,CONSEJEROS REGIONALES,15,88,19639,2017,38
10272,CONCEJALES,3,159,2121,2021,38
10273,CONCEJALES,13,232,11550,2021,38
10274,CONCEJALES,5,369,3771,2021,9
10275,ALCALDES,9,292,810,2021,38
10276,CONCEJALES,9,134,8238,2021,13
10277,CONCEJALES,8,77,6870,2021,22
10278,DIPUTADOS,1,25,18181,2017,23
10279,CONVENCIONALES CONSTITUYENTES,6,20,15452,2021,6
10280,CONCEJALES,4,234,2534,2021,38
10281,CONCEJALES,13,229,11386,2021,13
10282,CONCEJALES,13,259,12037,2021,38
10283,CONCEJALES,13,435,13676,2021,2
10284,CONSEJEROS REGIONALES,7,253,17436,2017,13
10285,CONCEJALES,7,262,6160,2021,13
10286,CONCEJALES,16,385,14894,2021,38
10287,CONCEJALES,3,468,2271,2021,38
10288,CONSEJEROS REGIONALES,13,437,16536,2017,15
10289,CONSEJEROS REGIONALES,4,133,18929,2017,3
10290,CONCEJALES,11,241,10402,2021,38
10291,CONCEJALES,10,80,9331,2021,13
10292,CONCEJALES,6,346,5340,2021,48
10293,CONCEJALES,9,309,8751,2021,6
10294,CONCEJALES,5,413,4172,2021,1
10295,CONCEJALES,10,80,9323,2021,38
10296,ALCALDES,3,159,80,2021,47
10297,CONCEJALES,7,427,6638,2021,8
10298,CONCEJALES,13,318,12415,2021,38
10299,CONSEJEROS REGIONALES,8,152,17508,2013,3
10300,CONCEJALES,5,251,3439,2021,6
10301,CONSEJEROS REGIONALES,7,172,17426,2013,38
10302,CONCEJALES,16,130,14568,2021,22
10303,CONSEJEROS REGIONALES,4,133,17165,2013,1
10304,CONCEJALES,8,426,7844,2021,38
10305,CONCEJALES,6,346,5338,2021,1
10306,CONCEJALES,14,267,14013,2021,38
10307,CONVENCIONALES CONSTITUYENTES,5,69,15329,2021,38
10308,CONVENCIONALES CONSTITUYENTES,4,58,15244,2021,38
10309,CONCEJALES,7,198,6021,2021,38
10310,CONCEJALES,8,426,7845,2021,8
10311,CONSEJEROS REGIONALES,5,284,17261,2013,38
10312,CONCEJALES,13,408,13280,2021,0
10313,CONCEJALES,5,307,3554,2021,1
10314,CONSEJEROS REGIONALES,15,88,14376,2013,37
10315,CONCEJALES,4,406,2845,2021,8
10316,CONSEJEROS REGIONALES,12,276,19398,2017,13
10317,CONCEJALES,13,428,13568,2021,33
10318,CONCEJALES,6,393,5546,2021,0
10319,DIPUTADOS,13,15,18548,2017,10
10320,CONCEJALES,7,333,6331,2021,8
10321,CONCEJALES,15,88,14328,2021,22
10322,CONSEJEROS REGIONALES,13,277,17831,2013,37
10323,DIPUTADOS,8,55,16743,2013,38
10324,CONSEJEROS REGIONALES,12,453,17795,2013,38
10325,CONCEJALES,13,310,12367,2021,38
10326,CONCEJALES,8,465,8089,2021,38
10327,CONCEJALES,13,392,13243,2021,0
10328,CONSEJEROS REGIONALES,13,161,17812,2017,8
10329,CONCEJALES,8,426,7798,2021,38
10330,CONCEJALES,13,310,12388,2021,38
10331,CONCEJALES,13,244,11757,2021,13
10332,ALCALDES,11,128,986,2021,38
10333,CONSEJEROS REGIONALES,13,436,17856,2013,7
10334,CONCEJALES,10,360,9839,2021,38
10335,CONVENCIONALES CONSTITUYENTES,6,20,15435,2021,5
10336,CONVENCIONALES CONSTITUYENTES,7,22,15528,2021,38
10337,ALCALDES,8,243,669,2021,38
10338,CONCEJALES,2,291,1842,2021,38
10339,ALCALDES,5,116,208,2021,38
10340,CONCEJALES,3,124,2044,2021,38
10341,CONCEJALES,10,135,9451,2021,38
10342,CONCEJALES,5,442,4210,2021,13
10343,CONCEJALES,11,136,10276,2021,38
10344,CONCEJALES,10,423,10176,2021,8
10345,CONSEJEROS REGIONALES,12,276,17783,2013,38
10346,CONCEJALES,4,296,2664,2021,0
10347,CONCEJALES,7,472,6776,2021,38
10348,CONCEJALES,1,219,1529,2021,38
10349,DIPUTADOS,13,34,5289,2013,4
10350,CONCEJALES,6,273,4971,2021,2
10351,CONCEJALES,7,171,5917,2021,38
10352,CONCEJALES,13,274,12051,2021,38
10353,CONCEJALES,8,151,7099,2021,1
10354,CONSEJEROS REGIONALES,5,227,17230,2013,3
10355,CONCEJALES,9,263,8607,2021,38
10356,CONVENCIONALES CONSTITUYENTES,12,34,15862,2021,38
10357,CONCEJALES,6,350,5372,2021,13
10358,DIPUTADOS,7,23,18373,2017,38
10359,SENADORES,8,3,16522,2013,38
10360,DIPUTADOS,1,25,15143,2013,1
10361,ALCALDES,4,364,161,2021,49
10362,CONCEJALES,9,111,8217,2021,16
10363,CONCEJALES,8,465,8104,2021,38
10364,CONCEJALES,5,255,3486,2021,38
10365,CONCEJALES,13,424,13529,2021,35
10366,CONCEJALES,10,268,9683,2021,38
10367,CONSEJEROS REGIONALES,5,413,17298,2013,0
10368,CONCEJALES,8,426,7834,2021,48
10369,CONCEJALES,8,97,6976,2021,3
10370,CONVENCIONALES CONSTITUYENTES,10,32,15808,2021,0
10371,CONCEJALES,13,424,13506,2021,13
10372,CONVENCIONALES CONSTITUYENTES,6,20,15441,2021,43
10373,CONVENCIONALES CONSTITUYENTES,8,26,15601,2021,16
10374,CONCEJALES,13,419,13408,2021,38
10375,CONCEJALES,7,250,6069,2021,38
10376,CONSEJEROS REGIONALES,5,227,18966,2017,3
10377,CONCEJALES,9,475,9260,2021,6
10378,CONCEJALES,5,380,3863,2021,48
10379,CONCEJALES,10,316,9747,2021,38
10380,CONCEJALES,13,390,13168,2021,0
10381,CONCEJALES,7,445,6720,2021,13
10382,ALCALDES,16,422,1417,2021,38
10383,ALCALDES,10,215,922,2021,38
10384,CONCEJALES,6,350,5378,2021,3
10385,CONCEJALES,8,426,7858,2021,6
10386,CONCEJALES,13,435,13684,2021,1
10387,DIPUTADOS,13,22,13661,2013,4
10388,CONCEJALES,5,116,3140,2021,38
10389,CONCEJALES,10,381,10112,2021,38
10390,CONCEJALES,13,104,10759,2021,8
10391,CONCEJALES,4,160,2452,2021,47
10392,CONCEJALES,13,408,13286,2021,38
10393,CONVENCIONALES CONSTITUYENTES,1,25,15130,2021,10
10394,DIPUTADOS,7,23,18381,2017,6
10395,ALCALDES,2,447,58,2021,38
10396,CONCEJALES,6,280,4993,2021,1
10397,CONSEJEROS REGIONALES,12,276,10563,2013,13
10398,CONCEJALES,13,147,10931,2021,35
10399,CONCEJALES,13,244,11769,2021,3
10400,CONCEJALES,10,401,10133,2021,0
10401,CONCEJALES,13,223,11350,2021,38
10402,CONCEJALES,5,196,3239,2021,0
10403,CONVENCIONALES CONSTITUYENTES,5,69,15301,2021,38
10404,CONCEJALES,6,386,5448,2021,38
10405,CONCEJALES,13,278,12150,2021,22
10406,CONCEJALES,10,360,9826,2021,8
10407,CONCEJALES,9,202,8455,2021,6
10408,CONCEJALES,13,323,12471,2021,48
10409,ALCALDES,3,159,82,2021,38
10410,CONCEJALES,10,101,9373,2021,38
10411,CONCEJALES,5,196,3276,2021,38
10412,CONCEJALES,9,319,8797,2021,16
10413,CONCEJALES,5,484,4537,2021,38
10414,ALCALDES,7,405,579,2021,38
10415,CONSEJEROS REGIONALES,10,256,17655,2013,38
10416,ALCALDES,7,472,602,2021,38
10417,CONSEJEROS REGIONALES,5,284,17246,2013,13
10418,CONSEJEROS REGIONALES,6,145,17407,2013,6
10419,CONCEJALES,13,376,13011,2021,38
10420,CONCEJALES,13,359,12990,2021,38
10421,CONCEJALES,5,328,3672,2021,43
10422,CONVENCIONALES CONSTITUYENTES,8,27,15663,2021,38
10423,CONSEJEROS REGIONALES,8,153,19214,2017,3
10424,CONCEJALES,10,173,9522,2021,8
10425,ALCALDES,5,230,237,2021,0
10426,CONVENCIONALES CONSTITUYENTES,6,21,15478,2021,38
10427,CONCEJALES,10,80,9338,2021,38
10428,CONCEJALES,16,192,14711,2021,15
10429,CONVENCIONALES CONSTITUYENTES,13,15,15929,2021,38
10430,CONCEJALES,9,82,8171,2021,38
10431,CONCEJALES,13,76,10667,2021,4
10432,CONCEJALES,7,262,6150,2021,48
10433,CONCEJALES,13,247,11821,2021,3
10434,CONCEJALES,3,468,2286,2021,8
10435,CONCEJALES,13,121,10853,2021,38
10436,SENADORES,5,10,18113,2017,40
10437,ALCALDES,5,214,228,2021,38
10438,CONCEJALES,9,357,8900,2021,8
10439,CONSEJEROS REGIONALES,4,197,17186,2013,38
10440,CONCEJALES,9,478,9297,2021,13
10441,CONCEJALES,15,370,14439,2021,38
10442,ALCALDES,11,89,981,2021,38
10443,DIPUTADOS,4,73,128,2013,0
10444,CONCEJALES,3,452,2245,2021,38
10445,CONCEJALES,5,113,3071,2021,10
10446,CONCEJALES,8,271,7601,2021,13
10447,CONSEJEROS REGIONALES,14,387,13912,2013,38
10448,CONCEJALES,10,401,10125,2021,0
10449,DIPUTADOS,5,18,16631,2013,4
10450,CONCEJALES,9,263,8602,2021,4
10451,CONCEJALES,10,360,9855,2021,38
10452,CONSEJEROS REGIONALES,13,438,19508,2017,12
10453,CONCEJALES,5,307,3550,2021,38
10454,CONCEJALES,6,393,5574,2021,8
10455,CONCEJALES,13,221,11252,2021,48
10456,CONCEJALES,9,404,8978,2021,38
10457,ALCALDES,13,383,1228,2021,47
10458,CONCEJALES,13,358,12858,2021,38
10459,CONSEJEROS REGIONALES,3,159,17142,2017,38
10460,CONCEJALES,13,247,11872,2021,48
10461,CONCEJALES,14,397,14160,2021,0
10462,CONCEJALES,13,247,11850,2021,3
10463,CONCEJALES,13,258,11940,2021,2
10464,CONSEJEROS REGIONALES,10,131,19302,2017,13
10465,CONCEJALES,5,479,4484,2021,38
10466,CONCEJALES,7,476,6816,2021,4
10467,CONCEJALES,3,203,2167,2021,1
10468,CONSEJEROS REGIONALES,7,253,17436,2013,13
10469,CONCEJALES,13,408,13320,2021,15
10470,CONSEJEROS REGIONALES,7,253,17440,2013,3
10471,CONCEJALES,13,155,10966,2021,0
10472,CONCEJALES,4,406,2831,2021,38
10473,CONCEJALES,13,383,13123,2021,2
10474,CONSEJEROS REGIONALES,8,153,15638,2017,8
